EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR,device_id
12.000,2019-09-08 20:00:00,20.300,27.309,80.300,20,08BEAC028770
12.000,2019-09-08 20:00:00,19.100,27.199,81.100,20,08BEAC028772
4.000,2019-09-08 21:00:00,8.333,27.373,82.667,21,08BEAC028770
4.000,2019-09-08 21:00:00,7.700,27.247,84.200,21,08BEAC028772
7.000,2019-09-08 22:00:00,16.900,27.198,81.700,22,08BEAC028770
7.000,2019-09-08 22:00:00,14.800,27.047,83.400,22,08BEAC028772
6.000,2019-09-08 23:00:00,17.000,27.035,81.700,23,08BEAC028770
6.000,2019-09-08 23:00:00,15.300,26.896,83.200,23,08BEAC028772
3.000,2019-09-09 00:00:00,25.900,26.535,82.200,0,08BEAC028770
3.000,2019-09-09 00:00:00,20.333,26.567,83.333,0,08BEAC028772
13.000,2019-09-09 01:00:00,32.667,26.081,83.667,1,08BEAC028770
13.000,2019-09-09 01:00:00,18.700,26.135,84.700,1,08BEAC028772
13.000,2019-09-09 02:00:00,33.200,25.949,84.300,2,08BEAC028770
13.000,2019-09-09 02:00:00,17.800,25.936,85.700,2,08BEAC028772
15.000,2019-09-09 03:00:00,35.100,25.574,85.900,3,08BEAC028770
15.000,2019-09-09 03:00:00,13.200,25.598,87.200,3,08BEAC028772
8.000,2019-09-09 04:00:00,38.444,25.371,86.000,4,08BEAC028770
8.000,2019-09-09 04:00:00,12.300,25.371,87.600,4,08BEAC028772
2.000,2019-09-09 05:00:00,42.600,25.310,86.300,5,08BEAC028770
2.000,2019-09-09 05:00:00,12.800,25.298,88.000,5,08BEAC028772
5.000,2019-09-09 09:00:00,11.500,32.233,63.300,9,08BEAC028770
5.000,2019-09-09 09:00:00,10.500,30.691,68.200,9,08BEAC028772
11.000,2019-09-09 10:00:00,9.600,30.755,64.000,10,08BEAC028770
11.000,2019-09-09 10:00:00,8.700,29.194,69.100,10,08BEAC028772
14.000,2019-09-09 11:00:00,10.000,31.157,63.222,11,08BEAC028770
14.000,2019-09-09 11:00:00,9.222,29.394,69.000,11,08BEAC028772
16.000,2019-09-09 12:00:00,10.100,30.752,64.400,12,08BEAC028770
16.000,2019-09-09 12:00:00,8.500,29.216,70.200,12,08BEAC028772
16.000,2019-09-09 13:00:00,12.000,30.491,67.100,13,08BEAC028770
16.000,2019-09-09 13:00:00,10.500,29.158,72.900,13,08BEAC028772
17.000,2019-09-09 14:00:00,14.700,30.272,68.800,14,08BEAC028770
17.000,2019-09-09 14:00:00,12.800,29.119,73.800,14,08BEAC028772
14.000,2019-09-09 15:00:00,13.500,30.108,69.900,15,08BEAC028770
14.000,2019-09-09 15:00:00,11.900,28.958,74.800,15,08BEAC028772
11.000,2019-09-09 16:00:00,8.889,29.058,72.333,16,08BEAC028770
11.000,2019-09-09 16:00:00,7.900,28.208,77.200,16,08BEAC028772
8.000,2019-09-09 17:00:00,11.600,28.769,74.500,17,08BEAC028770
8.000,2019-09-09 17:00:00,10.556,28.131,78.222,17,08BEAC028772
15.000,2019-09-09 18:00:00,20.300,27.673,78.800,18,08BEAC028770
15.000,2019-09-09 18:00:00,17.600,27.309,82.000,18,08BEAC028772
10.000,2019-09-09 20:00:00,23.000,27.414,78.778,20,08BEAC028770
10.000,2019-09-09 20:00:00,20.200,27.297,80.600,20,08BEAC028772
10.000,2019-09-09 21:00:00,21.778,27.413,78.556,21,08BEAC028770
10.000,2019-09-09 21:00:00,19.300,27.271,80.500,21,08BEAC028772
14.000,2019-09-09 22:00:00,15.000,27.359,79.300,22,08BEAC028770
14.000,2019-09-09 22:00:00,12.444,27.179,81.444,22,08BEAC028772
2.000,2019-09-10 02:00:00,22.111,26.748,81.889,2,08BEAC028770
2.000,2019-09-10 02:00:00,11.800,26.649,84.500,2,08BEAC028772
4.000,2019-09-10 03:00:00,36.500,26.383,84.200,3,08BEAC028770
4.000,2019-09-10 03:00:00,20.100,26.208,87.500,3,08BEAC028772
6.000,2019-09-10 04:00:00,40.500,26.047,87.100,4,08BEAC028770
6.000,2019-09-10 04:00:00,30.778,25.969,90.000,4,08BEAC028772
12.000,2019-09-10 07:00:00,32.400,25.298,86.600,7,08BEAC028770
12.000,2019-09-10 07:00:00,28.222,24.623,91.111,7,08BEAC028772
17.000,2019-09-10 14:00:00,36.800,25.359,94.000,14,08BEAC028770
17.000,2019-09-10 14:00:00,21.100,24.985,98.000,14,08BEAC028772
9.000,2019-09-10 15:00:00,40.889,24.636,92.556,15,08BEAC028770
9.000,2019-09-10 15:00:00,29.500,24.361,97.300,15,08BEAC028772
10.000,2019-09-10 16:00:00,47.500,22.835,96.000,16,08BEAC028770
10.000,2019-09-10 16:00:00,43.556,22.803,99.444,16,08BEAC028772
12.000,2019-09-10 17:00:00,49.222,23.916,93.111,17,08BEAC028770
12.000,2019-09-10 17:00:00,44.600,23.835,95.900,17,08BEAC028772
22.000,2019-09-10 18:00:00,44.900,23.623,91.000,18,08BEAC028770
22.000,2019-09-10 18:00:00,41.000,23.586,92.900,18,08BEAC028772
23.000,2019-09-10 19:00:00,49.400,23.560,89.000,19,08BEAC028770
23.000,2019-09-10 19:00:00,44.889,23.623,90.222,19,08BEAC028772
27.000,2019-09-10 20:00:00,54.333,23.649,89.111,20,08BEAC028770
27.000,2019-09-10 20:00:00,49.000,23.809,90.300,20,08BEAC028772
